SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,BaseScore,x1,x2,x3,x7,x9,Score
1,0.124345252,44,0,0.505249125,6000.0,8,0,1,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.01139924,44,0,0.007132668,700.0,2,0,0,0,3.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.042748664,77,0,0.03953238,6500.0,8,0,1,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.020396861,37,0,0.311746368,17000.0,14,0,1,0,2.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.117706619,77,0,0.124366095,4140.0,5,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.388922116,68,0,0.455734845,4585.0,9,0,1,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.9999999,33,0,0.092066601,3062.0,1,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.31913635,46,1,0.615823173,11400.0,25,0,4,0,0.0,707.0,2.0,-1.0,-24.0,-51.0,-30.0,603.0
1,0.024021217,62,0,0.004793864,7300.0,9,0,0,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.083997066,36,0,0.424715057,5000.0,15,0,2,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
0,0.999879489,73,1,0.241459757,6000.0,6,7,0,1,0.0,707.0,-10.0,7.0,-24.0,-86.0,-44.0,550.0
1,0.878546327,60,0,0.284245108,7000.0,8,0,2,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.022477758,63,0,0.162476106,6800.0,8,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.108283334,86,0,0.161908702,7250.0,7,0,1,0,1.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.573507526,32,0,0.504943895,9000.0,12,0,3,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.900398406,33,1,0.314195417,3796.0,4,1,1,0,2.0,707.0,-10.0,-2.0,-24.0,-71.0,-30.0,570.0
1,0.271115259,68,3,0.015918958,7600.0,4,0,0,0,0.0,707.0,2.0,6.0,-34.0,-51.0,-30.0,600.0
1,0.004419212,85,0,0.00172117,2323.0,7,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.30616633,60,1,0.469699405,6220.0,12,0,2,0,1.0,707.0,2.0,3.0,-24.0,-51.0,-30.0,607.0
1,0.403857481,64,0,0.058929405,15000.0,7,0,0,0,1.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.039526359,67,0,0.104586574,6300.0,9,0,1,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.025801702,69,0,0.010976388,7834.0,13,0,0,0,1.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.6964342,65,1,0.140063425,11351.0,9,0,1,0,1.0,707.0,-10.0,6.0,-24.0,-51.0,-30.0,598.0
1,0.039996191,38,0,0.465413834,2500.0,6,0,1,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.024544735,65,0,0.156465517,4639.0,9,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.074455003,48,0,0.354585913,10335.0,11,0,2,0,4.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.0,38,0,0.250723961,10704.0,9,0,2,0,1.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.374889862,52,1,0.522865685,9030.0,16,0,1,0,1.0,707.0,2.0,-1.0,-24.0,-51.0,-30.0,603.0
1,0.318600562,47,0,0.244371445,12480.0,6,0,1,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.9999999,49,0,0.103385594,4400.0,3,0,0,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.028059786,69,0,0.46529563,6223.0,18,0,2,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
0,0.0,64,0,0.325945676,6000.0,7,0,2,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.206108721,54,0,0.374536223,5120.0,9,0,3,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.410292369,45,0,0.201510787,18400.0,8,0,1,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.9999999,43,0,0.191003213,2800.0,3,0,0,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.081856849,72,0,0.129838594,7000.0,3,0,1,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.406597105,62,0,0.429406037,6161.0,16,0,0,0,1.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.681551614,54,0,0.644510276,5400.0,15,0,1,0,2.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.117647059,49,1,0.210125841,6833.0,10,0,2,0,2.0,707.0,10.0,-1.0,-24.0,-51.0,-30.0,611.0
1,0.227749592,60,0,0.337518054,9000.0,21,0,0,0,2.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.051719408,63,0,0.426257374,10000.0,6,0,2,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.873258849,79,0,0.704792708,3400.0,11,0,2,0,0.0,707.0,-10.0,7.0,-12.0,-51.0,-30.0,611.0
1,0.244996254,41,0,0.676113998,6350.0,15,0,2,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.482072974,54,0,0.675989004,8366.0,9,0,2,0,4.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.9999999,38,0,0.564663024,2744.0,9,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.654638727,38,0,0.05399568,4166.0,4,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.22664376,43,0,0.436691664,9200.0,14,0,2,0,3.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.0,76,0,0.000176929,5651.0,2,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.006310831,36,0,0.163702593,14000.0,4,0,2,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.140313528,44,0,0.494929296,7000.0,8,0,2,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.256849469,54,0,0.243207218,9752.0,7,0,0,1,0.0,707.0,2.0,1.0,-12.0,-51.0,-44.0,603.0
1,0.16402858,54,0,0.061492313,8000.0,4,0,0,0,1.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.071804931,66,0,0.12125163,2300.0,7,0,0,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.051887736,70,0,0.275377778,11249.0,7,0,2,0,1.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
0,0.925349922,30,0,0.109617373,966.0,3,0,0,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.016084253,75,0,0.246475352,10000.0,26,0,2,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.01807303,38,0,0.207997778,3600.0,14,0,0,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.271790728,27,0,0.082802548,3767.0,4,0,0,0,1.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.481000717,49,0,0.409397651,4000.0,6,0,1,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.074482591,44,1,0.569272637,8083.0,9,0,3,0,2.0,707.0,10.0,-2.0,-24.0,-51.0,-30.0,610.0
1,0.060709898,32,0,0.152512998,7500.0,11,0,0,0,2.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.444969256,45,0,0.208930357,3000.0,3,0,0,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.9999999,49,0,0.002110447,5685.0,10,0,0,0,3.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.242358588,63,0,0.194541786,9416.0,3,0,1,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.197784549,40,0,0.315441939,10600.0,14,0,2,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.910363571,43,3,0.186156174,28416.0,12,0,3,1,2.0,707.0,-10.0,-2.0,-34.0,-51.0,-44.0,566.0
0,0.9999999,24,0,0.233900814,1350.0,2,2,0,0,0.0,707.0,-10.0,-3.0,-12.0,-71.0,-30.0,581.0
1,0.0,74,0,0.360098446,6500.0,4,0,2,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.043641303,66,0,0.023217666,7924.0,10,0,0,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.885013697,39,0,0.647088228,4000.0,10,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.101052785,52,0,0.185212845,2677.0,15,0,0,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.009315544,83,0,0.002940024,5101.0,7,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
0,0.944111776,47,1,0.160528935,7032.0,3,1,1,1,2.0,707.0,-10.0,-1.0,-24.0,-71.0,-44.0,557.0
0,0.9999999,60,1,0.582508251,1817.0,5,2,1,1,0.0,707.0,-10.0,3.0,-24.0,-71.0,-44.0,561.0
1,0.98750125,40,0,0.302945302,3564.0,6,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.0,34,0,0.085264976,11000.0,9,0,0,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.905570292,36,0,0.259267195,4666.0,8,1,0,0,0.0,707.0,-10.0,-2.0,-12.0,-71.0,-30.0,582.0
1,0.714906562,66,2,0.384708007,6643.0,5,1,3,0,1.0,707.0,-10.0,6.0,-24.0,-71.0,-30.0,578.0
1,0.103799354,40,0,0.350326421,10415.0,16,0,1,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.046910971,67,0,0.31135291,7627.0,15,0,2,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.174866492,30,0,0.080390178,5945.0,3,0,0,0,3.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.991150442,63,0,0.936237374,3167.0,8,0,2,0,2.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.9999999,40,0,0.010497376,4000.0,0,1,0,0,1.0,707.0,-10.0,-2.0,-12.0,-71.0,-30.0,582.0
1,0.047483914,67,0,0.308350622,3855.0,12,0,1,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
0,0.483011326,32,1,0.231345948,2800.0,8,0,0,0,0.0,707.0,2.0,-3.0,-24.0,-51.0,-30.0,601.0
1,0.045921275,46,0,0.060871196,16000.0,19,0,1,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.053071368,44,0,0.455009998,4500.0,6,0,2,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.229829091,63,0,0.388001935,6200.0,9,0,1,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.129025617,56,0,0.063684736,18041.0,4,0,0,0,1.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.050979657,63,0,0.240613197,4500.0,24,0,2,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.127637916,49,1,0.491740452,7566.0,23,0,3,0,1.0,707.0,10.0,-1.0,-24.0,-51.0,-30.0,611.0
1,0.043858425,48,0,0.261150102,8833.0,7,0,1,0,3.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.970675733,46,0,0.217641419,7300.0,3,0,0,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.043174149,54,0,0.102069872,9130.0,12,0,1,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.773613193,67,0,0.25729443,4900.0,4,0,1,0,0.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.055878172,36,0,0.291883304,6923.0,5,0,1,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.245491406,47,0,0.493096647,6083.0,11,0,2,0,2.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
0,0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
0,0.33697593,27,2,0.275494335,4500.0,9,0,0,0,0.0,707.0,2.0,-3.0,-24.0,-51.0,-30.0,601.0
1,0.130024508,52,0,0.058681496,41000.0,9,0,2,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.007269033,49,0,0.264047317,7100.0,17,0,2,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.107152686,63,0,0.088434618,9000.0,4,0,1,0,1.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.0,63,1,0.256686236,3065.0,9,0,1,0,2.0,707.0,11.0,6.0,-24.0,-51.0,-30.0,619.0
1,0.143965334,55,1,0.484148036,15833.0,16,0,3,0,1.0,707.0,10.0,1.0,-24.0,-51.0,-30.0,613.0
0,0.070083712,58,0,0.203856006,7416.0,3,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.9999999,46,0,0.026194761,5000.0,1,1,0,0,1.0,707.0,-10.0,-1.0,-12.0,-71.0,-30.0,583.0
1,0.335270136,68,0,0.614823044,6300.0,11,0,3,0,1.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.847659705,35,0,0.214017026,5050.0,7,0,0,0,4.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.171100246,56,0,0.341820892,8050.0,21,0,1,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.650467974,44,0,0.457732335,5476.0,6,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.215102792,33,1,0.162103433,2300.0,8,0,0,0,1.0,707.0,2.0,-2.0,-24.0,-51.0,-30.0,602.0
1,0.000136451,56,0,0.135646688,8875.0,12,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.9999999,50,0,0.097890615,15833.0,2,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.006476665,50,1,0.178903168,7858.0,16,0,1,0,3.0,707.0,11.0,-1.0,-24.0,-51.0,-30.0,612.0
1,0.055349259,59,0,0.221682617,7000.0,6,0,1,0,1.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.056225359,43,0,0.004792596,6050.0,1,0,0,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.296726229,53,0,0.352312828,10484.0,8,0,2,0,2.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.9999999,39,0,0.015954052,4700.0,0,0,0,0,3.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.162353424,48,0,0.56017968,7568.0,11,0,2,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.296737411,53,0,0.600173837,2300.0,9,0,1,0,1.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.047427216,55,0,0.135196737,8335.0,5,0,2,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.260749488,56,0,0.351277955,6259.0,3,0,1,0,1.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.00815124,67,0,0.41082374,6688.0,25,0,2,0,1.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.01532156,82,0,0.257942679,4500.0,11,0,2,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.105421041,29,0,0.140039448,2534.0,3,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.311684845,53,0,0.498000229,8750.0,11,0,2,0,2.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.015122904,64,0,0.092706203,4400.0,13,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.306355853,42,0,0.017091036,8600.0,1,0,0,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.159206324,47,2,0.317225578,4800.0,11,0,2,0,1.0,707.0,10.0,-1.0,-24.0,-51.0,-30.0,611.0
1,0.033465179,35,0,0.76566249,3750.0,3,0,1,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.069512841,46,0,0.205210531,10900.0,15,0,1,0,4.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
0,0.961456881,49,0,0.653884216,8083.0,12,0,2,0,1.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.553111722,46,1,0.008460454,7800.0,1,0,0,0,0.0,707.0,-10.0,-1.0,-24.0,-51.0,-30.0,591.0
1,0.002071281,62,0,0.0,5347.0,7,0,0,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.054569869,54,0,0.469886563,8550.0,7,0,2,0,2.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.48839764,62,0,0.909545227,2000.0,9,0,1,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.432205455,56,0,0.409975239,2826.0,9,0,0,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.572559367,52,0,0.140663176,2864.0,3,0,0,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.488921504,43,0,0.859576079,2641.0,10,0,1,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
0,0.957546484,50,1,0.791512294,2968.0,13,2,1,1,0.0,707.0,-10.0,-1.0,-24.0,-71.0,-44.0,557.0
1,0.11209168,73,0,0.503795593,5400.0,6,0,2,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.080998071,79,0,0.029134533,3500.0,5,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.11685484,39,1,0.366402771,8083.0,9,0,1,0,2.0,707.0,10.0,-2.0,-24.0,-51.0,-30.0,610.0
1,0.015537786,59,0,0.396213838,7500.0,18,0,2,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.0,44,1,0.071873897,8500.0,8,0,0,0,2.0,707.0,11.0,-2.0,-24.0,-51.0,-30.0,611.0
1,0.071325054,41,0,0.117411798,7000.0,5,0,0,0,4.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.9999999,54,0,0.241436139,16989.0,5,0,1,0,1.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.96057706,39,0,0.080700342,4968.0,2,0,0,1,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-44.0,588.0
1,0.248067675,64,0,0.162365489,10500.0,26,0,1,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.976700655,48,1,0.408652972,5500.0,5,0,1,0,1.0,707.0,-10.0,-1.0,-24.0,-51.0,-30.0,591.0
1,0.003897745,83,0,0.003249391,2461.0,8,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.017247738,64,0,0.306468906,11191.0,8,0,2,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.555120199,42,1,0.443207566,10150.0,9,0,4,0,0.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.250943944,48,0,0.222246456,4584.0,7,0,1,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.41743918,54,0,0.219658514,6500.0,8,0,0,0,1.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.113833527,54,0,0.290424945,7247.0,11,0,1,0,1.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.005772465,47,0,0.347394076,10667.0,6,0,2,0,4.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.9999999,77,0,0.570715474,600.0,2,0,0,0,0.0,707.0,-10.0,7.0,-12.0,-51.0,-30.0,611.0
1,0.144522667,30,0,0.206259509,4600.0,16,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.058505544,80,0,0.348825587,2000.0,11,0,1,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.999891904,41,1,0.343177693,6060.0,10,0,0,1,2.0,707.0,-10.0,-2.0,-24.0,-51.0,-44.0,576.0
1,0.313388894,72,0,0.896206998,3400.0,15,0,1,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.483843537,40,0,0.118480253,6000.0,9,0,0,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.91576053,38,0,0.432966413,3542.0,7,0,1,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.442124584,58,0,0.30866915,5905.0,5,0,1,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.018879245,81,0,0.006665778,7500.0,5,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.194669259,44,0,0.442101436,5500.0,7,0,1,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.186022032,36,0,0.124516731,7500.0,7,0,0,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.042725228,35,0,0.671949287,4416.0,9,0,2,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.0,23,1,0.148212947,4000.0,5,0,0,1,0.0,707.0,11.0,-3.0,-24.0,-51.0,-44.0,596.0
1,0.096854822,80,1,0.108437818,2950.0,4,0,0,0,0.0,707.0,10.0,7.0,-24.0,-51.0,-30.0,619.0
1,0.721586064,56,1,0.23004317,13666.0,17,0,1,0,0.0,707.0,-10.0,1.0,-24.0,-51.0,-30.0,593.0
1,0.002703237,75,0,0.224389579,7330.0,7,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.032316403,41,0,0.139572086,5000.0,16,0,0,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.128135923,47,0,0.306101556,9767.0,7,0,3,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.211890582,39,0,0.313805759,7083.0,13,0,2,0,3.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.873543405,42,0,0.237812372,4881.0,8,0,0,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.651976374,32,0,0.018574514,2314.0,3,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.9999999,31,3,0.183256976,2400.0,7,1,0,0,0.0,707.0,-10.0,-3.0,-34.0,-71.0,-30.0,559.0
1,0.300082315,35,0,0.85791194,5200.0,12,0,3,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
0,0.456203962,53,0,0.56323946,6000.0,7,0,1,0,3.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.160591296,49,0,0.443418867,10833.0,16,0,5,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.616109683,61,2,0.420414907,5446.0,9,0,2,0,0.0,707.0,-10.0,3.0,-24.0,-51.0,-30.0,595.0
1,0.0,28,0,0.105178964,5000.0,5,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.595095253,31,0,0.256379922,5916.0,7,0,2,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
0,0.037647802,57,1,0.429052688,7420.0,14,0,1,0,3.0,707.0,10.0,1.0,-24.0,-51.0,-30.0,613.0
1,0.016134771,62,0,0.393491492,8050.0,14,0,2,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.0,50,0,0.237976202,10000.0,4,0,1,0,1.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.007964001,60,0,0.001107624,5416.0,1,0,0,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.010256191,68,0,0.001333206,10500.0,8,0,0,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.001417069,36,0,0.113083951,5800.0,5,0,0,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.395737633,49,0,0.793041392,5000.0,5,0,2,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.078092048,41,0,0.320135973,5000.0,16,0,1,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.28004047,43,0,0.469906019,5000.0,7,0,1,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.655850079,53,0,0.547640691,12100.0,15,0,2,0,0.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.024645383,59,0,0.59518502,2242.0,16,0,2,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.302323256,64,0,0.020498907,13268.0,3,0,0,0,0.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.9999999,52,1,0.126025524,4387.0,4,0,0,0,1.0,707.0,-10.0,-1.0,-24.0,-51.0,-30.0,591.0
1,0.829883608,56,0,0.279984232,10146.0,13,0,1,0,3.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.204549967,40,0,0.464272492,2700.0,14,0,0,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.913143736,38,0,0.304231387,3733.0,9,0,1,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.153262572,51,0,0.693877551,6810.0,8,0,1,0,1.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.033647568,53,0,0.074906367,800.0,14,0,0,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.425983925,70,0,0.08447888,4000.0,6,0,0,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.44157098,49,0,0.097491596,11600.0,15,0,0,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.487776056,47,0,0.465495804,6433.0,15,0,2,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.824602894,53,1,0.303282786,6000.0,14,0,0,0,0.0,707.0,-10.0,1.0,-24.0,-51.0,-30.0,593.0
